File,Cleaned_file
Sound2147,1010_IEO_ANG_HI
Sound2148,1010_IEO_ANG_HI
Sound2149,1037_MTI_FEA_XX
Sound2150,1037_MTI_FEA_XX
Sound2151,1037_MTI_FEA_XX
Sound2152,1004_IEO_FEA_LO
Sound2153,1004_IEO_FEA_LO
Sound2154,1004_IEO_FEA_LO
Sound2155,1006_MTI_ANG_XX
Sound2156,1006_MTI_ANG_XX
Sound2157,1006_MTI_ANG_XX
Sound2158,1070_IWL_ANG_XX
Sound2159,1070_IWL_ANG_XX
Sound2160,1070_IWL_ANG_XX
Sound2161,1085_IEO_DIS_LO
Sound2162,1085_IEO_DIS_LO
Sound2163,1085_IEO_DIS_LO
Sound2164,1028_IEO_NEU_XX
Sound2165,1028_IEO_NEU_XX
Sound2166,1028_IEO_NEU_XX
Sound2167,1067_TAI_SAD_XX
Sound2168,1067_TAI_SAD_XX
Sound2169,1067_TAI_SAD_XX
Sound2170,1028_DFA_HAP_XX
Sound2171,1028_DFA_HAP_XX
Sound2172,1028_DFA_HAP_XX
Sound2173,1082_IEO_ANG_HI
Sound2174,1082_IEO_ANG_HI
Sound2175,1082_IEO_ANG_HI
Sound2176,1067_ITH_SAD_XX
Sound2177,1067_ITH_SAD_XX
Sound2178,1067_ITH_SAD_XX
Sound2179,1081_IEO_HAP_HI
Sound2180,1081_IEO_HAP_HI
Sound2181,1081_IEO_HAP_HI
Sound2182,1084_TAI_HAP_XX
Sound2183,1084_TAI_HAP_XX
Sound2184,1084_TAI_HAP_XX
Sound2185,1027_IEO_SAD_LO
Sound2186,1027_IEO_SAD_LO
Sound2187,1027_IEO_SAD_LO
Sound2188,1067_TSI_NEU_XX
Sound2189,1067_TSI_NEU_XX
Sound2190,1067_TSI_NEU_XX
Sound2191,1055_ITH_FEA_XX
Sound2192,1055_ITH_FEA_XX
Sound2193,1055_ITH_FEA_XX
Sound2194,1091_ITH_SAD_XX
Sound2195,1091_ITH_SAD_XX
Sound2196,1091_ITH_SAD_XX
Sound2197,1073_TSI_SAD_XX
Sound2198,1073_TSI_SAD_XX
Sound2199,1073_TSI_SAD_XX
Sound2200,1024_IEO_ANG_MD
Sound2201,1024_IEO_ANG_MD
Sound2202,1024_IEO_ANG_MD
Sound2203,1030_IOM_SAD_XX
Sound2204,1030_IOM_SAD_XX
Sound2205,1030_IOM_SAD_XX
Sound2206,1058_IEO_HAP_MD
Sound2207,1058_IEO_HAP_MD
Sound2208,1058_IEO_HAP_MD
Sound2209,1058_DFA_DIS_XX
Sound2210,1058_DFA_DIS_XX
Sound2211,1058_DFA_DIS_XX
Sound2212,1028_TAI_FEA_XX
Sound2213,1028_TAI_FEA_XX
Sound2214,1028_TAI_FEA_XX
Sound2215,1087_ITH_SAD_XX
Sound2216,1087_ITH_SAD_XX
Sound2217,1087_ITH_SAD_XX
Sound2218,1045_ITH_SAD_XX
Sound2219,1045_ITH_SAD_XX
Sound2220,1045_ITH_SAD_XX
Sound2221,1082_IWW_DIS_XX
Sound2222,1082_IWW_DIS_XX
Sound2223,1082_IWW_DIS_XX
Sound2224,1028_TSI_HAP_XX
Sound2225,1028_TSI_HAP_XX
Sound2226,1028_TSI_HAP_XX
Sound2227,1075_TSI_SAD_XX
Sound2228,1075_TSI_SAD_XX
Sound2229,1075_TSI_SAD_XX
Sound2230,1083_IEO_DIS_HI
Sound2231,1083_IEO_DIS_HI
Sound2232,1083_IEO_DIS_HI
Sound2233,1020_TSI_FEA_XX
Sound2234,1020_TSI_FEA_XX
Sound2235,1020_TSI_FEA_XX
Sound2236,1067_IEO_FEA_HI
Sound2237,1067_IEO_FEA_HI
Sound2238,1067_IEO_FEA_HI
Sound2239,1028_ITH_ANG_XX
Sound2240,1028_ITH_ANG_XX
Sound2241,1028_ITH_ANG_XX
Sound2242,1028_TIE_DIS_XX
Sound2243,1028_TIE_DIS_XX
Sound2244,1028_TIE_DIS_XX
Sound2245,1028_TAI_ANG_XX
Sound2246,1028_TAI_ANG_XX
Sound2247,1028_TAI_ANG_XX
Sound2248,1042_ITH_DIS_XX
Sound2249,1042_ITH_DIS_XX
Sound2250,1042_ITH_DIS_XX
Sound2251,1081_IEO_ANG_MD
Sound2252,1081_IEO_ANG_MD
Sound2253,1081_IEO_ANG_MD
Sound2254,1014_TSI_SAD_XX
Sound2255,1014_TSI_SAD_XX
Sound2256,1014_TSI_SAD_XX
Sound2257,1067_WSI_HAP_XX
Sound2258,1067_WSI_HAP_XX
Sound2259,1067_WSI_HAP_XX
Sound2260,1034_TAI_HAP_XX
Sound2261,1034_TAI_HAP_XX
Sound2262,1034_TAI_HAP_XX
Sound2263,1062_ITH_HAP_XX
Sound2264,1062_ITH_HAP_XX
Sound2265,1062_ITH_HAP_XX
Sound2266,1033_IWL_HAP_XX
Sound2267,1033_IWL_HAP_XX
Sound2268,1033_IWL_HAP_XX
Sound2269,1064_WSI_DIS_XX
Sound2270,1064_WSI_DIS_XX
Sound2271,1064_WSI_DIS_XX
Sound2272,1062_IWL_ANG_XX
Sound2273,1062_IWL_ANG_XX
Sound2274,1062_IWL_ANG_XX
Sound2275,1078_IWW_FEA_XX
Sound2276,1078_IWW_FEA_XX
Sound2277,1078_IWW_FEA_XX
Sound2278,1030_ITS_FEA_XX
Sound2279,1030_ITS_FEA_XX
Sound2280,1030_ITS_FEA_XX
Sound2281,1030_IEO_ANG_LO
Sound2282,1030_IEO_ANG_LO
Sound2283,1030_IEO_ANG_LO
Sound2284,1008_IEO_FEA_MD
Sound2285,1008_IEO_FEA_MD
Sound2286,1008_IEO_FEA_MD
Sound2287,1042_IEO_SAD_HI
Sound2288,1042_IEO_SAD_HI
Sound2289,1042_IEO_SAD_HI
Sound2290,1006_MTI_SAD_XX
Sound2291,1006_MTI_SAD_XX
Sound2292,1006_MTI_SAD_XX
Sound2293,1024_IWW_NEU_XX
Sound2294,1024_IWW_NEU_XX
Sound2295,1024_IWW_NEU_XX
Sound2296,1039_DFA_ANG_XX
Sound2297,1039_DFA_ANG_XX
Sound2298,1039_DFA_ANG_XX
Sound2299,1035_ITS_ANG_XX
Sound2300,1035_ITS_ANG_XX
Sound2301,1035_ITS_ANG_XX
Sound2302,1046_IWW_FEA_XX
Sound2303,1046_IWW_FEA_XX
Sound2304,1046_IWW_FEA_XX
Sound2305,1020_IEO_FEA_HI
Sound2306,1020_IEO_FEA_HI
Sound2307,1020_IEO_FEA_HI
Sound2308,1050_IWW_NEU_XX
Sound2309,1050_IWW_NEU_XX
Sound2310,1050_IWW_NEU_XX
Sound2311,1024_ITS_NEU_XX
Sound2312,1024_ITS_NEU_XX
Sound2313,1024_ITS_NEU_XX
Sound2314,1017_DFA_DIS_XX
Sound2315,1017_DFA_DIS_XX
Sound2316,1017_DFA_DIS_XX
Sound2317,1053_DFA_DIS_XX
Sound2318,1053_DFA_DIS_XX
Sound2319,1053_DFA_DIS_XX
Sound2320,1044_MTI_ANG_XX
Sound2321,1044_MTI_ANG_XX
Sound2322,1044_MTI_ANG_XX
Sound2323,1053_TIE_ANG_XX
Sound2324,1053_TIE_ANG_XX
Sound2325,1053_TIE_ANG_XX
Sound2326,1006_IEO_SAD_HI
Sound2327,1006_IEO_SAD_HI
Sound2328,1006_IEO_SAD_HI
Sound2329,1064_DFA_SAD_XX
Sound2330,1064_DFA_SAD_XX
Sound2331,1064_DFA_SAD_XX
Sound2332,1048_IEO_NEU_XX
Sound2333,1048_IEO_NEU_XX
Sound2334,1048_IEO_NEU_XX
Sound2335,1020_DFA_FEA_XX
Sound2336,1020_DFA_FEA_XX
Sound2337,1020_DFA_FEA_XX
Sound2338,1035_IEO_FEA_HI
Sound2339,1035_IEO_FEA_HI
Sound2340,1035_IEO_FEA_HI
Sound2341,1065_DFA_DIS_XX
Sound2342,1065_DFA_DIS_XX
Sound2343,1065_DFA_DIS_XX
Sound2344,1073_ITS_HAP_XX
Sound2345,1073_ITS_HAP_XX
Sound2346,1073_ITS_HAP_XX
Sound2347,1048_TSI_ANG_XX
Sound2348,1048_TSI_ANG_XX
Sound2349,1048_TSI_ANG_XX
Sound2350,1007_ITS_SAD_XX
Sound2351,1007_ITS_SAD_XX
Sound2352,1007_ITS_SAD_XX
Sound2353,1038_TSI_DIS_XX
Sound2354,1038_TSI_DIS_XX
Sound2355,1038_TSI_DIS_XX
Sound2356,1017_ITS_FEA_XX
Sound2357,1017_ITS_FEA_XX
Sound2358,1017_ITS_FEA_XX
Sound2359,1070_WSI_FEA_XX
Sound2360,1070_WSI_FEA_XX
Sound2361,1070_WSI_FEA_XX
Sound2362,1020_IEO_SAD_HI
Sound2363,1020_IEO_SAD_HI
Sound2364,1020_IEO_SAD_HI
Sound2365,1074_TIE_NEU_XX
Sound2366,1074_TIE_NEU_XX
Sound2367,1074_TIE_NEU_XX
Sound2368,1046_IWL_DIS_XX
Sound2369,1046_IWL_DIS_XX
Sound2370,1046_IWL_DIS_XX
Sound2371,1006_TAI_SAD_XX
Sound2372,1006_TAI_SAD_XX
Sound2373,1006_TAI_SAD_XX
Sound2374,1062_DFA_NEU_XX
Sound2375,1062_DFA_NEU_XX
Sound2376,1062_DFA_NEU_XX
Sound2377,1085_WSI_FEA_XX
Sound2378,1085_WSI_FEA_XX
Sound2379,1085_WSI_FEA_XX
Sound2380,1008_IWW_HAP_XX
Sound2381,1008_IWW_HAP_XX
Sound2382,1008_IWW_HAP_XX
Sound2383,1062_IWW_NEU_XX
Sound2384,1062_IWW_NEU_XX
Sound2385,1062_IWW_NEU_XX
Sound2386,1030_IEO_FEA_LO
Sound2387,1030_IEO_FEA_LO
Sound2388,1030_IEO_FEA_LO
Sound2389,1004_ITS_NEU_XX
Sound2390,1004_ITS_NEU_XX
Sound2391,1004_ITS_NEU_XX
Sound2392,1023_ITH_FEA_XX
Sound2393,1023_ITH_FEA_XX
Sound2394,1023_ITH_FEA_XX
Sound2395,1039_IOM_HAP_XX
Sound2396,1039_IOM_HAP_XX
Sound2397,1039_IOM_HAP_XX
Sound2398,1061_WSI_HAP_XX
Sound2399,1061_WSI_HAP_XX
Sound2400,1061_WSI_HAP_XX
Sound2401,1012_IWW_FEA_XX
Sound2402,1012_IWW_FEA_XX
Sound2403,1012_IWW_FEA_XX
Sound2404,1006_TAI_NEU_XX
Sound2405,1006_TAI_NEU_XX
Sound2406,1006_TAI_NEU_XX
Sound2407,1007_TAI_HAP_XX
Sound2408,1007_TAI_HAP_XX
Sound2409,1007_TAI_HAP_XX
Sound2410,1024_IEO_HAP_MD
Sound2411,1024_IEO_HAP_MD
Sound2412,1024_IEO_HAP_MD
Sound2413,1024_IWL_ANG_XX
Sound2414,1024_IWL_ANG_XX
Sound2415,1024_IWL_ANG_XX
Sound2416,1080_IEO_FEA_HI
Sound2417,1080_IEO_FEA_HI
Sound2418,1080_IEO_FEA_HI
Sound2419,1047_IWW_SAD_XX
Sound2420,1047_IWW_SAD_XX
Sound2421,1047_IWW_SAD_XX
Sound2422,1053_IEO_SAD_LO
Sound2423,1053_IEO_SAD_LO
Sound2424,1053_IEO_SAD_LO
Sound2425,1025_WSI_FEA_XX
Sound2426,1025_WSI_FEA_XX
Sound2427,1025_WSI_FEA_XX
Sound2428,1035_TSI_DIS_XX
Sound2429,1035_TSI_DIS_XX
Sound2430,1035_TSI_DIS_XX
Sound2431,1006_ITH_HAP_XX
Sound2432,1006_ITH_HAP_XX
Sound2433,1006_ITH_HAP_XX
Sound2434,1017_IEO_SAD_LO
Sound2435,1017_IEO_SAD_LO
Sound2436,1017_IEO_SAD_LO
Sound2437,1088_TSI_FEA_XX
Sound2438,1088_TSI_FEA_XX
Sound2439,1088_TSI_FEA_XX
Sound2440,1034_IEO_SAD_LO
Sound2441,1034_IEO_SAD_LO
Sound2442,1034_IEO_SAD_LO
Sound2443,1050_ITS_DIS_XX
Sound2444,1050_ITS_DIS_XX
Sound2445,1050_ITS_DIS_XX
Sound2446,1012_IOM_FEA_XX
Sound2447,1012_IOM_FEA_XX
Sound2448,1012_IOM_FEA_XX
Sound2449,1023_IEO_HAP_MD
Sound2450,1023_IEO_HAP_MD
Sound2451,1023_IEO_HAP_MD
Sound2452,1004_ITH_FEA_XX
Sound2453,1004_ITH_FEA_XX
Sound2454,1004_ITH_FEA_XX
Sound2455,1050_TSI_SAD_XX
Sound2456,1050_TSI_SAD_XX
Sound2457,1050_TSI_SAD_XX
Sound2458,1004_TAI_HAP_XX
Sound2459,1004_TAI_HAP_XX
Sound2460,1004_TAI_HAP_XX
Sound2461,1006_DFA_ANG_XX
Sound2462,1006_DFA_ANG_XX
Sound2463,1006_DFA_ANG_XX
Sound2464,1037_IOM_DIS_XX
Sound2465,1037_IOM_DIS_XX
Sound2466,1037_IOM_DIS_XX
Sound2467,1080_TAI_DIS_XX
Sound2468,1080_TAI_DIS_XX
Sound2469,1080_TAI_DIS_XX
Sound2470,1056_MTI_ANG_XX
Sound2471,1056_MTI_ANG_XX
Sound2472,1056_MTI_ANG_XX
Sound2473,1020_WSI_NEU_XX
Sound2474,1020_WSI_NEU_XX
Sound2475,1020_WSI_NEU_XX
Sound2476,1039_MTI_FEA_XX
Sound2477,1039_MTI_FEA_XX
Sound2478,1039_MTI_FEA_XX
Sound2479,1006_IWL_FEA_XX
Sound2480,1006_IWL_FEA_XX
Sound2481,1006_IWL_FEA_XX
Sound2482,1030_ITS_HAP_XX
Sound2483,1030_ITS_HAP_XX
Sound2484,1030_ITS_HAP_XX
Sound2485,1062_WSI_DIS_XX
Sound2486,1062_WSI_DIS_XX
Sound2487,1062_WSI_DIS_XX
Sound2488,1036_DFA_DIS_XX
Sound2489,1036_DFA_DIS_XX
Sound2490,1036_DFA_DIS_XX
Sound2491,1020_IWL_NEU_XX
Sound2492,1020_IWL_NEU_XX
Sound2493,1020_IWL_NEU_XX
Sound2494,1022_IEO_ANG_HI
Sound2495,1022_IEO_ANG_HI
Sound2496,1022_IEO_ANG_HI
Sound2497,1020_IEO_DIS_LO
Sound2498,1020_IEO_DIS_LO
Sound2499,1020_IEO_DIS_LO
Sound2500,1017_IWW_DIS_XX
Sound2501,1017_IWW_DIS_XX
Sound2502,1017_IWW_DIS_XX
Sound2503,1045_TIE_FEA_XX
Sound2504,1045_TIE_FEA_XX
Sound2505,1045_TIE_FEA_XX
Sound2506,1004_IEO_FEA_MD
Sound2507,1004_IEO_FEA_MD
Sound2508,1004_IEO_FEA_MD
Sound2509,1024_MTI_ANG_XX
Sound2510,1024_MTI_ANG_XX
Sound2511,1024_MTI_ANG_XX
Sound2512,1067_DFA_DIS_XX
Sound2513,1067_DFA_DIS_XX
Sound2514,1067_DFA_DIS_XX
Sound2515,1007_WSI_DIS_XX
Sound2516,1007_WSI_DIS_XX
Sound2517,1007_WSI_DIS_XX
Sound2518,1055_IOM_ANG_XX
Sound2519,1055_IOM_ANG_XX
Sound2520,1055_IOM_ANG_XX
Sound2521,1002_TSI_DIS_XX
Sound2522,1002_TSI_DIS_XX
Sound2523,1002_TSI_DIS_XX
Sound2524,1006_ITH_NEU_XX
Sound2525,1006_ITH_NEU_XX
Sound2526,1006_ITH_NEU_XX
Sound2527,1044_IEO_FEA_HI
Sound2528,1044_IEO_FEA_HI
Sound2529,1044_IEO_FEA_HI
Sound2530,1038_TSI_FEA_XX
Sound2531,1038_TSI_FEA_XX
Sound2532,1038_TSI_FEA_XX
Sound2533,1055_TIE_FEA_XX
Sound2534,1055_TIE_FEA_XX
Sound2535,1055_TIE_FEA_XX
Sound2536,1005_IEO_ANG_HI
Sound2537,1005_IEO_ANG_HI
Sound2538,1005_IEO_ANG_HI
Sound2539,1055_TIE_NEU_XX
Sound2540,1055_TIE_NEU_XX
Sound2541,1055_TIE_NEU_XX
Sound2542,1053_TAI_SAD_XX
Sound2543,1053_TAI_SAD_XX
Sound2544,1053_TAI_SAD_XX
Sound2545,1020_IEO_ANG_MD
Sound2546,1020_IEO_ANG_MD
Sound2547,1020_IEO_ANG_MD
Sound2548,1088_WSI_DIS_XX
Sound2549,1088_WSI_DIS_XX
Sound2550,1088_WSI_DIS_XX
Sound2551,1036_WSI_FEA_XX
Sound2552,1036_WSI_FEA_XX
Sound2553,1036_WSI_FEA_XX
Sound2554,1006_IWL_DIS_XX
Sound2555,1006_IWL_DIS_XX
Sound2556,1006_IWL_DIS_XX
Sound2557,1074_ITS_ANG_XX
Sound2558,1074_ITS_ANG_XX
Sound2559,1074_ITS_ANG_XX
Sound2560,1066_ITH_NEU_XX
Sound2561,1066_ITH_NEU_XX
Sound2562,1066_ITH_NEU_XX
Sound2563,1007_IWW_DIS_XX
Sound2564,1007_IWW_DIS_XX
Sound2565,1007_IWW_DIS_XX
Sound2566,1055_MTI_NEU_XX
Sound2567,1055_MTI_NEU_XX
Sound2568,1055_MTI_NEU_XX
Sound2569,1071_IEO_DIS_MD
Sound2570,1071_IEO_DIS_MD
Sound2571,1071_IEO_DIS_MD
Sound2572,1006_ITS_HAP_XX
Sound2573,1006_ITS_HAP_XX
Sound2574,1006_ITS_HAP_XX
Sound2575,1008_IEO_FEA_LO
Sound2576,1008_IEO_FEA_LO
Sound2577,1008_IEO_FEA_LO
Sound2578,1077_IOM_FEA_XX
Sound2579,1077_IOM_FEA_XX
Sound2580,1077_IOM_FEA_XX
Sound2581,1073_TSI_FEA_XX
Sound2582,1073_TSI_FEA_XX
Sound2583,1073_TSI_FEA_XX
Sound2584,1050_MTI_NEU_XX
Sound2585,1050_MTI_NEU_XX
Sound2586,1050_MTI_NEU_XX
Sound2587,1063_ITH_FEA_XX
Sound2588,1063_ITH_FEA_XX
Sound2589,1063_ITH_FEA_XX
Sound2590,1051_IWW_NEU_XX
Sound2591,1051_IWW_NEU_XX
Sound2592,1051_IWW_NEU_XX
Sound2593,1020_DFA_SAD_XX
Sound2594,1020_DFA_SAD_XX
Sound2595,1020_DFA_SAD_XX
Sound2596,1088_ITS_SAD_XX
Sound2597,1088_ITS_SAD_XX
Sound2598,1088_ITS_SAD_XX
Sound2599,1024_IEO_SAD_MD
Sound2600,1024_IEO_SAD_MD
Sound2601,1024_IEO_SAD_MD
Sound2602,1028_IEO_SAD_LO
Sound2603,1028_IEO_SAD_LO
Sound2604,1028_IEO_SAD_LO
Sound2605,1020_ITS_ANG_XX
Sound2606,1020_ITS_ANG_XX
Sound2607,1020_ITS_ANG_XX
Sound2608,1070_IWW_FEA_XX
Sound2609,1070_IWW_FEA_XX
Sound2610,1070_IWW_FEA_XX
Sound2611,1009_IEO_DIS_LO
Sound2612,1009_IEO_DIS_LO
Sound2613,1009_IEO_DIS_LO
Sound2614,1087_IEO_SAD_LO
Sound2615,1087_IEO_SAD_LO
Sound2616,1087_IEO_SAD_LO
Sound2617,1017_IOM_ANG_XX
Sound2618,1017_IOM_ANG_XX
Sound2619,1017_IOM_ANG_XX
Sound2620,1018_TSI_HAP_XX
Sound2621,1018_TSI_HAP_XX
Sound2622,1018_TSI_HAP_XX
Sound2623,1030_TSI_SAD_XX
Sound2624,1030_TSI_SAD_XX
Sound2625,1030_TSI_SAD_XX
Sound2626,1019_ITS_NEU_XX
Sound2627,1019_ITS_NEU_XX
Sound2628,1019_ITS_NEU_XX
Sound2629,1045_ITS_ANG_XX
Sound2630,1045_ITS_ANG_XX
Sound2631,1045_ITS_ANG_XX
Sound2632,1037_MTI_DIS_XX
Sound2633,1037_MTI_DIS_XX
Sound2634,1037_MTI_DIS_XX
Sound2635,1006_TAI_DIS_XX
Sound2636,1006_TAI_DIS_XX
Sound2637,1006_TAI_DIS_XX
Sound2638,1015_TIE_ANG_XX
Sound2639,1015_TIE_ANG_XX
Sound2640,1015_TIE_ANG_XX
Sound2641,1055_ITS_FEA_XX
Sound2642,1055_ITS_FEA_XX
Sound2643,1055_ITS_FEA_XX
Sound2644,1034_WSI_FEA_XX
Sound2645,1034_WSI_FEA_XX
Sound2646,1034_WSI_FEA_XX
Sound2647,1069_IEO_SAD_MD
Sound2648,1069_IEO_SAD_MD
Sound2649,1069_IEO_SAD_MD
Sound2650,1062_ITS_ANG_XX
Sound2651,1062_ITS_ANG_XX
Sound2652,1062_ITS_ANG_XX
Sound2653,1020_IWL_ANG_XX
Sound2654,1020_IWL_ANG_XX
Sound2655,1020_IWL_ANG_XX
Sound2656,1034_MTI_FEA_XX
Sound2657,1034_MTI_FEA_XX
Sound2658,1034_MTI_FEA_XX
Sound2659,1053_ITS_FEA_XX
Sound2660,1053_ITS_FEA_XX
Sound2661,1053_ITS_FEA_XX
Sound2662,1067_IWW_NEU_XX
Sound2663,1067_IWW_NEU_XX
Sound2664,1067_IWW_NEU_XX
Sound2665,1076_IEO_NEU_XX
Sound2666,1076_IEO_NEU_XX
Sound2667,1076_IEO_NEU_XX
Sound2668,1068_TIE_SAD_XX
Sound2669,1068_TIE_SAD_XX
Sound2670,1068_TIE_SAD_XX
Sound2671,1090_DFA_HAP_XX
Sound2672,1090_DFA_HAP_XX
Sound2673,1090_DFA_HAP_XX
Sound2674,1052_IEO_ANG_LO
Sound2675,1052_IEO_ANG_LO
Sound2676,1052_IEO_ANG_LO
Sound2677,1063_MTI_ANG_XX
Sound2678,1063_MTI_ANG_XX
Sound2679,1063_MTI_ANG_XX
Sound2680,1059_WSI_SAD_XX
Sound2681,1059_WSI_SAD_XX
Sound2682,1059_WSI_SAD_XX
Sound2683,1011_TIE_SAD_XX
Sound2684,1011_TIE_SAD_XX
Sound2685,1011_TIE_SAD_XX
Sound2686,1075_TIE_FEA_XX
Sound2687,1075_TIE_FEA_XX
Sound2688,1075_TIE_FEA_XX
Sound2689,1041_ITS_NEU_XX
Sound2690,1041_ITS_NEU_XX
Sound2691,1041_ITS_NEU_XX
Sound2692,1088_WSI_ANG_XX
Sound2693,1088_WSI_ANG_XX
Sound2694,1088_WSI_ANG_XX
Sound2695,1012_TSI_HAP_XX
Sound2696,1012_TSI_HAP_XX
Sound2697,1012_TSI_HAP_XX
Sound2698,1027_ITS_HAP_XX
Sound2699,1027_ITS_HAP_XX
Sound2700,1027_ITS_HAP_XX
Sound2701,1071_TSI_SAD_XX
Sound2702,1071_TSI_SAD_XX
Sound2703,1071_TSI_SAD_XX
Sound2704,1067_IEO_SAD_LO
Sound2705,1067_IEO_SAD_LO
Sound2706,1067_IEO_SAD_LO
Sound2707,1074_DFA_ANG_XX
Sound2708,1074_DFA_ANG_XX
Sound2709,1074_DFA_ANG_XX
Sound2710,1080_ITH_FEA_XX
Sound2711,1080_ITH_FEA_XX
Sound2712,1080_ITH_FEA_XX
Sound2713,1039_IEO_ANG_HI
Sound2714,1039_IEO_ANG_HI
Sound2715,1039_IEO_ANG_HI
Sound2716,1024_ITS_HAP_XX
Sound2717,1024_ITS_HAP_XX
Sound2718,1024_ITS_HAP_XX
Sound2719,1090_ITH_HAP_XX
Sound2720,1090_ITH_HAP_XX
Sound2721,1090_ITH_HAP_XX
Sound2722,1054_DFA_ANG_XX
Sound2723,1054_DFA_ANG_XX
Sound2724,1054_DFA_ANG_XX
Sound2725,1030_TIE_FEA_XX
Sound2726,1030_TIE_FEA_XX
Sound2727,1030_TIE_FEA_XX
Sound2728,1024_TSI_NEU_XX
Sound2729,1024_TSI_NEU_XX
Sound2730,1024_TSI_NEU_XX
Sound2731,1006_TSI_DIS_XX
Sound2732,1006_TSI_DIS_XX
Sound2733,1006_TSI_DIS_XX
Sound2734,1069_TAI_HAP_XX
Sound2735,1069_TAI_HAP_XX
Sound2736,1069_TAI_HAP_XX
Sound2737,1029_ITH_FEA_XX
Sound2738,1029_ITH_FEA_XX
Sound2739,1029_ITH_FEA_XX
Sound2740,1030_DFA_NEU_XX
Sound2741,1030_DFA_NEU_XX
Sound2742,1030_DFA_NEU_XX
Sound2743,1073_DFA_NEU_XX
Sound2744,1073_DFA_NEU_XX
Sound2745,1073_DFA_NEU_XX
Sound2746,1021_IEO_SAD_LO
Sound2747,1021_IEO_SAD_LO
Sound2748,1021_IEO_SAD_LO
Sound2749,1038_ITH_DIS_XX
Sound2750,1038_ITH_DIS_XX
Sound2751,1038_ITH_DIS_XX
Sound2752,1048_IWW_HAP_XX
Sound2753,1048_IWW_HAP_XX
Sound2754,1048_IWW_HAP_XX
Sound2755,1080_IEO_ANG_LO
Sound2756,1080_IEO_ANG_LO
Sound2757,1080_IEO_ANG_LO
Sound2758,1016_WSI_HAP_XX
Sound2759,1016_WSI_HAP_XX
Sound2760,1016_WSI_HAP_XX
Sound2761,1056_WSI_ANG_XX
Sound2762,1056_WSI_ANG_XX
Sound2763,1056_WSI_ANG_XX
Sound2764,1020_ITS_SAD_XX
Sound2765,1020_ITS_SAD_XX
Sound2766,1020_ITS_SAD_XX
Sound2767,1087_IEO_DIS_LO
Sound2768,1087_IEO_DIS_LO
Sound2769,1087_IEO_DIS_LO
Sound2770,1014_ITS_ANG_XX
Sound2771,1014_ITS_ANG_XX
Sound2772,1014_ITS_ANG_XX
Sound2773,1078_IWL_HAP_XX
Sound2774,1078_IWL_HAP_XX
Sound2775,1078_IWL_HAP_XX
Sound2776,1078_IEO_ANG_LO
Sound2777,1078_IEO_ANG_LO
Sound2778,1078_IEO_ANG_LO
Sound2779,1083_ITH_NEU_XX
Sound2780,1083_ITH_NEU_XX
Sound2781,1083_ITH_NEU_XX
Sound2782,1006_TSI_FEA_XX
Sound2783,1006_TSI_FEA_XX
Sound2784,1006_TSI_FEA_XX
Sound2785,1061_TAI_FEA_XX
Sound2786,1061_TAI_FEA_XX
Sound2787,1061_TAI_FEA_XX
Sound2788,1004_IOM_FEA_XX
Sound2789,1004_IOM_FEA_XX
Sound2790,1004_IOM_FEA_XX
Sound2791,1025_ITS_FEA_XX
Sound2792,1025_ITS_FEA_XX
Sound2793,1025_ITS_FEA_XX
Sound2794,1090_DFA_SAD_XX
Sound2795,1090_DFA_SAD_XX
Sound2796,1090_DFA_SAD_XX
Sound2797,1036_ITS_SAD_XX
Sound2798,1036_ITS_SAD_XX
Sound2799,1036_ITS_SAD_XX
Sound2800,1039_IWL_DIS_XX
Sound2801,1039_IWL_DIS_XX
Sound2802,1039_IWL_DIS_XX
Sound2803,1075_IWL_SAD_XX
Sound2804,1075_IWL_SAD_XX
Sound2805,1075_IWL_SAD_XX
Sound2806,1062_DFA_FEA_XX
Sound2807,1062_DFA_FEA_XX
Sound2808,1062_DFA_FEA_XX
Sound2809,1087_ITS_NEU_XX
Sound2810,1087_ITS_NEU_XX
Sound2811,1087_ITS_NEU_XX
Sound2812,1054_IWL_FEA_XX
Sound2813,1054_IWL_FEA_XX
Sound2814,1054_IWL_FEA_XX
Sound2815,1059_IOM_SAD_XX
Sound2816,1059_IOM_SAD_XX
Sound2817,1059_IOM_SAD_XX
Sound2818,1006_IEO_DIS_HI
Sound2819,1006_IEO_DIS_HI
Sound2820,1006_IEO_DIS_HI
Sound2821,1077_TSI_FEA_XX
Sound2822,1077_TSI_FEA_XX
Sound2823,1077_TSI_FEA_XX
Sound2824,1006_WSI_FEA_XX
Sound2825,1006_WSI_FEA_XX
Sound2826,1006_WSI_FEA_XX
Sound2827,1061_TAI_SAD_XX
Sound2828,1061_TAI_SAD_XX
Sound2829,1061_TAI_SAD_XX
Sound2830,1069_IOM_SAD_XX
Sound2831,1069_IOM_SAD_XX
Sound2832,1069_IOM_SAD_XX
Sound2833,1062_IEO_FEA_MD
Sound2834,1062_IEO_FEA_MD
Sound2835,1062_IEO_FEA_MD
Sound2836,1066_ITH_SAD_XX
Sound2837,1066_ITH_SAD_XX
Sound2838,1066_ITH_SAD_XX
Sound2839,1016_TSI_NEU_XX
Sound2840,1016_TSI_NEU_XX
Sound2841,1016_TSI_NEU_XX
Sound2842,1024_IEO_HAP_HI
Sound2843,1024_IEO_HAP_HI
Sound2844,1024_IEO_HAP_HI
Sound2845,1034_IEO_DIS_MD
